,x,y,z,v
14,122,31.0590488292,-30.0,0.654716332475
15,122,31.1489808884,-30.0,0.0738904166347
16,122,31.2389129476,-30.0,-0.469210860731
17,122,31.3288450069,-30.0,-0.892420640104
18,122,31.4187770661,-30.0,-1.14350922954
19,122,31.5,-30.0,-1.2645807119
0,122,29.8,-31.0,0.771777854691
1,122,29.8899320592,-31.0,0.869147521501
2,122,29.9798641185,-31.0,1.02532812813
3,122,30.0697961777,-31.0,1.2268624103
4,122,30.1597282369,-31.0,1.4349271863
5,122,30.2496602961,-31.0,1.61069927427
6,122,30.3395923554,-31.0,1.71535549242
7,122,30.4295244146,-31.0,1.73685033248
8,122,30.5194564738,-31.0,1.71617966483
9,122,30.609388533,-31.0,1.64751032531
10,122,30.6993205923,-31.0,1.52252159891
11,122,30.7892526515,-31.0,1.33289277108
12,122,30.8791847107,-31.0,1.06499227014
13,122,30.96911677,-31.0,0.642492905782
14,122,31.0590488292,-31.0,0.109255559797
15,122,31.1489808884,-31.0,-0.448191071295
16,122,31.2389129476,-31.0,-0.943318290599
17,122,31.3288450069,-31.0,-1.28959740149
18,122,31.4187770661,-31.0,-1.41737627469
19,122,31.5,-31.0,-1.37691279079
0,122,29.8,-32.0,0.365601312876
1,122,29.8899320592,-32.0,0.45824974664
2,122,29.9798641185,-32.0,0.642818758477
3,122,30.0697961777,-32.0,0.897166450406
4,122,30.1597282369,-32.0,1.1646530626
5,122,30.2496602961,-32.0,1.3886388351
6,122,30.3395923554,-32.0,1.512484008
7,122,30.4295244146,-32.0,1.50509245184
8,122,30.5194564738,-32.0,1.4093446383
9,122,30.609388533,-32.0,1.24511299202
10,122,30.6993205923,-32.0,1.03034855755
11,122,30.7892526515,-32.0,0.783002380218
12,122,30.8791847107,-32.0,0.51382800707
13,122,30.96911677,-32.0,0.131736810608
14,122,31.0590488292,-32.0,-0.330929901648
15,122,31.1489808884,-32.0,-0.789304296349
16,122,31.2389129476,-32.0,-1.1585185398
17,122,31.3288450069,-32.0,-1.35370479839
18,122,31.4187770661,-32.0,-1.29087512048
19,122,31.5,-32.0,-1.03026335183
0,122,29.8,-33.0,-0.0733772902494
1,122,29.8899320592,-33.0,0.00561062544135
2,122,29.9798641185,-33.0,0.207904841682
3,122,30.0697961777,-33.0,0.50278449413
4,122,30.1597282369,-33.0,0.818422079732
5,122,30.2496602961,-33.0,1.08299009529
6,122,30.3395923554,-33.0,1.22466103766
7,122,30.4295244146,-33.0,1.19337791763
8,122,30.5194564738,-33.0,1.03022113293
9,122,30.609388533,-33.0,0.782687200249
10,122,30.6993205923,-33.0,0.497177535254
11,122,30.7892526515,-33.0,0.220093554608
12,122,30.8791847107,-33.0,-0.0104196138363
13,122,30.96911677,-33.0,-0.287941629253
14,122,31.0590488292,-33.0,-0.599305181062
15,122,31.1489808884,-33.0,-0.875768557274
16,122,31.2389129476,-33.0,-1.04859004563
17,122,31.3288450069,-33.0,-1.04902793377
18,122,31.4187770661,-33.0,-0.790240709044
19,122,31.5,-33.0,-0.332097178798
0,122,29.8,-34.0,-0.488433242
1,122,29.8899320592,-34.0,-0.415282840853
2,122,29.9798641185,-34.0,-0.2072083021
3,122,30.0697961777,-34.0,0.100821278292
4,122,30.1597282369,-34.0,0.43291889486
5,122,30.2496602961,-34.0,0.713197541995
6,122,30.3395923554,-34.0,0.865770214157
7,122,30.4295244146,-34.0,0.83019811722
8,122,30.5194564738,-34.0,0.640428198666
9,122,30.609388533,-34.0,0.362493541385
10,122,30.6993205923,-34.0,0.0622240450512
11,122,30.7892526515,-34.0,-0.194550389607
12,122,30.8791847107,-34.0,-0.350067250928
13,122,30.96911677,-34.0,-0.487104885263
14,122,31.0590488292,-34.0,-0.611796357909
15,122,31.1489808884,-34.0,-0.679686518824
16,122,31.2389129476,-34.0,-0.646320217828
17,122,31.3288450069,-34.0,-0.467242304442
18,122,31.4187770661,-34.0,-0.0634996023666
19,122,31.5,-34.0,0.51480691824
0,122,29.8,-35.0,-0.95238183104
1,122,29.8899320592,-35.0,-0.856834095706
2,122,29.9798641185,-35.0,-0.653921178407
3,122,30.0697961777,-35.0,-0.370833299341
4,122,30.1597282369,-35.0,-0.0707567834467
5,122,30.2496602961,-35.0,0.18312204418
6,122,30.3395923554,-35.0,0.327616858521
7,122,30.4295244146,-35.0,0.304371895661
8,122,30.5194564738,-35.0,0.131597178629
9,122,30.609388533,-35.0,-0.11886716201
10,122,30.6993205923,-35.0,-0.374335811941
11,122,30.7892526515,-35.0,-0.562123455954
12,122,30.8791847107,-35.0,-0.616257709316
13,122,30.96911677,-35.0,-0.598050186466
14,122,31.0590488292,-35.0,-0.529208949172
15,122,31.1489808884,-35.0,-0.392593772823
16,122,31.2389129476,-35.0,-0.171064432805
17,122,31.3288450069,-35.0,0.152519295914
18,122,31.4187770661,-35.0,0.640228192707
19,122,31.5,-35.0,1.25678837045
0,122,29.8,-36.0,-1.57938818814
1,122,29.8899320592,-36.0,-1.46820914234
2,122,29.9798641185,-36.0,-1.26802338457
3,122,30.0697961777,-36.0,-0.999990003034
4,122,30.1597282369,-36.0,-0.717787401007
5,122,30.2496602961,-36.0,-0.475093981924
6,122,30.3395923554,-36.0,-0.325588149124
7,122,30.4295244146,-36.0,-0.325160156232
8,122,30.5194564738,-36.0,-0.466246509884
9,122,30.609388533,-36.0,-0.674561671273
10,122,30.6993205923,-36.0,-0.874304525954
11,122,30.7892526515,-36.0,-0.989673958781
12,122,30.8791847107,-36.0,-0.950093112036
13,122,30.96911677,-36.0,-0.795147392342
14,122,31.0590488292,-36.0,-0.55956582722
15,122,31.1489808884,-36.0,-0.251331296061
16,122,31.2389129476,-36.0,0.121573321618
17,122,31.3288450069,-36.0,0.551165146808
18,122,31.4187770661,-36.0,1.07977398178
19,122,31.5,-36.0,1.68699744686
0,122,29.8,-37.0,-2.00097497603
1,122,29.8899320592,-37.0,-1.8938543225
2,122,29.9798641185,-37.0,-1.7019229142
3,122,30.0697961777,-37.0,-1.44513562865
4,122,30.1597282369,-37.0,-1.17362945814
5,122,30.2496602961,-37.0,-0.937541395137
6,122,30.3395923554,-37.0,-0.787008431981
7,122,30.4295244146,-37.0,-0.776485258466
8,122,30.5194564738,-37.0,-0.901726363277
9,122,30.609388533,-37.0,-1.08862098096
10,122,30.6993205923,-37.0,-1.26135839013
11,122,30.7892526515,-37.0,-1.3441278688
12,122,30.8791847107,-37.0,-1.26549003607
13,122,30.96911677,-37.0,-1.05333298915
14,122,31.0590488292,-37.0,-0.748199603586
15,122,31.1489808884,-37.0,-0.370498482377
16,122,31.2389129476,-37.0,0.0593617713098
17,122,31.3288450069,-37.0,0.520972554827
18,122,31.4187770661,-37.0,1.04249544551
19,122,31.5,-37.0,1.61072617504
0,122,29.8,-38.0,-2.15134334944
1,122,29.8899320592,-38.0,-2.04766122108
2,122,29.9798641185,-38.0,-1.86226386064
3,122,30.0697961777,-38.0,-1.61432476846
4,122,30.1597282369,-38.0,-1.35164259413
5,122,30.2496602961,-38.0,-1.12201598742
6,122,30.3395923554,-38.0,-0.973243597985
7,122,30.4295244146,-38.0,-0.957037323641
8,122,30.5194564738,-38.0,-1.06909543004
9,122,30.609388533,-38.0,-1.23918983937
10,122,30.6993205923,-38.0,-1.3954974481
11,122,30.7892526515,-38.0,-1.46619515216
12,122,30.8791847107,-38.0,-1.38339654381
13,122,30.96911677,-38.0,-1.17071624735
14,122,31.0590488292,-38.0,-0.867957876419
15,122,31.1489808884,-38.0,-0.497436366795
16,122,31.2389129476,-38.0,-0.0814666544432
17,122,31.3288450069,-38.0,0.357636325165
18,122,31.4187770661,-38.0,0.84085162507
19,122,31.5,-38.0,1.35677094147
0,122,29.8,-39.0,-2.18176266065
1,122,29.8899320592,-39.0,-2.0811408358
2,122,29.9798641185,-39.0,-1.90162101653
3,122,30.0697961777,-39.0,-1.66167401376
4,122,30.1597282369,-39.0,-1.40695063856
5,122,30.2496602961,-39.0,-1.18310170217
6,122,30.3395923554,-39.0,-1.03577801571
7,122,30.4295244146,-39.0,-1.01421960643
8,122,30.5194564738,-39.0,-1.11413252093
9,122,30.609388533,-39.0,-1.26875542063
10,122,30.6993205923,-39.0,-1.40982232835
11,122,30.7892526515,-39.0,-1.46906726642
12,122,30.8791847107,-39.0,-1.38173188493
13,122,30.96911677,-39.0,-1.16705183312
14,122,31.0590488292,-39.0,-0.86445267737
15,122,31.1489808884,-39.0,-0.498551729801
16,122,31.2389129476,-39.0,-0.093966302716
17,122,31.3288450069,-39.0,0.324686292048
18,122,31.4187770661,-39.0,0.773527618368
19,122,31.5,-39.0,1.24471140301
0,122,29.8,-40.0,-2.16544416227
1,122,29.8899320592,-40.0,-2.06777094476
2,122,29.9798641185,-40.0,-1.89393831061
3,122,30.0697961777,-40.0,-1.661733669
4,122,30.1597282369,-40.0,-1.41473577625
5,122,30.2496602961,-40.0,-1.1965233888
6,122,30.3395923554,-40.0,-1.05067526303
7,122,30.4295244146,-40.0,-1.02407031992
8,122,30.5194564738,-40.0,-1.11245159151
9,122,30.609388533,-40.0,-1.25235273572
10,122,30.6993205923,-40.0,-1.37888699602
11,122,30.7892526515,-40.0,-1.42716761545
12,122,30.8791847107,-40.0,-1.33541638497
13,122,30.96911677,-40.0,-1.11882592353
14,122,31.0590488292,-40.0,-0.816404607106
15,122,31.1489808884,-40.0,-0.454832819727
16,122,31.2389129476,-40.0,-0.0607909455976
17,122,31.3288450069,-40.0,0.339040631513
18,122,31.4187770661,-40.0,0.75641615878
19,122,31.5,-40.0,1.18675659633
0,122,29.8,-41.0,-2.13161240735
1,122,29.8899320592,-41.0,-2.03679451375
2,122,29.9798641185,-41.0,-1.8684263762
3,122,30.0697961777,-41.0,-1.64364988294
4,122,30.1597282369,-41.0,-1.40406113472
5,122,30.2496602961,-41.0,-1.19125623244
6,122,30.3395923554,-41.0,-1.0468312769
7,122,30.4295244146,-41.0,-1.01537875526
8,122,30.5194564738,-41.0,-1.09264304026
9,122,30.609388533,-41.0,-1.2183677081
10,122,30.6993205923,-41.0,-1.33095994561
11,122,30.7892526515,-41.0,-1.36882693926
12,122,30.8791847107,-41.0,-1.27310861958
13,122,30.96911677,-41.0,-1.05523764009
14,122,31.0590488292,-41.0,-0.753725841947
15,122,31.1489808884,-41.0,-0.397072406695
16,122,31.2389129476,-41.0,-0.0137765160599
17,122,31.3288450069,-41.0,0.367662648647
18,122,31.4187770661,-41.0,0.754662102779
19,122,31.5,-41.0,1.14547881056
0,122,29.8,-42.0,-2.09400414505
1,122,29.8899320592,-42.0,-2.002001396
2,122,29.9798641185,-42.0,-1.83895324463
3,122,30.0697961777,-42.0,-1.62138798584
4,122,30.1597282369,-42.0,-1.38899422181
5,122,30.2496602961,-42.0,-1.18146055488
6,122,30.3395923554,-42.0,-1.03847558726
7,122,30.4295244146,-42.0,-1.00240996041
8,122,30.5194564738,-42.0,-1.06898168973
9,122,30.609388533,-42.0,-1.18106894268
10,122,30.6993205923,-42.0,-1.28029712621
11,122,30.7892526515,-42.0,-1.30829164693
12,122,30.8791847107,-42.0,-1.20905277546
13,122,30.96911677,-42.0,-0.990466925057
14,122,31.0590488292,-42.0,-0.690497626143
15,122,31.1489808884,-42.0,-0.339285899849
16,122,31.2389129476,-42.0,0.0330272325043
17,122,31.3288450069,-42.0,0.396300749985
18,122,31.4187770661,-42.0,0.753682308045
19,122,31.5,-42.0,1.10598760049
0,122,29.8,-43.0,-2.05472477363
1,122,29.8899320592,-43.0,-1.96549166642
2,122,29.9798641185,-43.0,-1.80759202917
3,122,30.0697961777,-43.0,-1.59698074647
4,122,30.1597282369,-43.0,-1.37152186171
5,122,30.2496602961,-43.0,-1.16907941838
6,122,30.3395923554,-43.0,-1.02751745986
7,122,30.4295244146,-43.0,-0.987058848203
8,122,30.5194564738,-43.0,-1.04336816787
9,122,30.609388533,-43.0,-1.14236919456
10,122,30.6993205923,-43.0,-1.2288157828
11,122,30.7892526515,-43.0,-1.2474617868
12,122,30.8791847107,-43.0,-1.14509185262
13,122,30.96911677,-43.0,-0.926197512591
14,122,31.0590488292,-43.0,-0.628183250169
15,122,31.1489808884,-43.0,-0.282730453241
16,122,31.2389129476,-43.0,0.0784794901125
17,122,31.3288450069,-43.0,0.423765192176
18,122,31.4187770661,-43.0,0.752136912652
19,122,31.5,-43.0,1.06685535361
0,122,29.8,-44.0,-2.01468869648
1,122,29.8899320592,-44.0,-1.92815497172
2,122,29.9798641185,-44.0,-1.77525792247
3,122,30.0697961777,-44.0,-1.57140338162
4,122,30.1597282369,-44.0,-1.35268265006
5,122,30.2496602961,-44.0,-1.15518702883
6,122,30.3395923554,-44.0,-1.01500781884
7,122,30.4295244146,-44.0,-0.970261060287
8,122,30.5194564738,-44.0,-1.01653433858
9,122,30.609388533,-44.0,-1.10275260155
10,122,30.6993205923,-44.0,-1.17675389316
11,122,30.7892526515,-44.0,-1.18637625707
12,122,30.8791847107,-44.0,-1.08115641032
13,122,30.96911677,-44.0,-0.862336180333
14,122,31.0590488292,-44.0,-0.566720684435
15,122,31.1489808884,-44.0,-0.227406740085
16,122,31.2389129476,-44.0,0.122508835064
17,122,31.3288450069,-44.0,0.449929223699
18,122,31.4187770661,-44.0,0.749896773608
19,122,31.5,-44.0,1.0280035683
0,122,29.8,-45.0,-1.97440933585
1,122,29.8899320592,-45.0,-1.89047141942
2,122,29.9798641185,-45.0,-1.74244869382
3,122,30.0697961777,-45.0,-1.54520364776
4,122,30.1597282369,-45.0,-1.33308255892
5,122,30.2496602961,-45.0,-1.14043170512
6,122,30.3395923554,-45.0,-1.00159736406
7,122,30.4295244146,-45.0,-0.952617056537
8,122,30.5194564738,-45.0,-0.988996763395
9,122,30.609388533,-45.0,-1.06262541716
10,122,30.6993205923,-45.0,-1.12438735168
11,122,30.7892526515,-45.0,-1.12516690059
12,122,30.8791847107,-45.0,-1.01722271299
13,122,30.96911677,-45.0,-0.798637288807
14,122,31.0590488292,-45.0,-0.505598702265
15,122,31.1489808884,-45.0,-0.172548249255
16,122,31.2389129476,-45.0,0.16607277414
17,122,31.3288450069,-45.0,0.475823072152
18,122,31.4187770661,-45.0,0.747889107433
19,122,31.5,-45.0,0.990123317701
0,122,29.8,-46.0,-1.93471939225
1,122,29.8899320592,-46.0,-1.85335672008
2,122,29.9798641185,-46.0,-1.71014527295
3,122,30.0697961777,-46.0,-1.51941569293
4,122,30.1597282369,-46.0,-1.31379734722
5,122,30.2496602961,-46.0,-1.12591960315
6,122,30.3395923554,-46.0,-0.988411827966
7,122,30.4295244146,-46.0,-0.935257769208
8,122,30.5194564738,-46.0,-0.961872177068
9,122,30.609388533,-46.0,-1.02307856099
10,122,30.6993205923,-46.0,-1.07277791469
11,122,30.7892526515,-46.0,-1.0648712317
12,122,30.8791847107,-46.0,-0.954317937065
13,122,30.96911677,-46.0,-0.736144855229
14,122,31.0590488292,-46.0,-0.445892817764
15,122,31.1489808884,-46.0,-0.119257097769
16,122,31.2389129476,-46.0,0.208067031465
17,122,31.3288450069,-46.0,0.500384296943
18,122,31.4187770661,-46.0,0.745163561871
19,122,31.5,-46.0,0.952427662131
0,122,29.8,-47.0,-1.89496939037
1,122,29.8899320592,-47.0,-1.81608933134
2,122,29.9798641185,-47.0,-1.67755474787
3,122,30.0697961777,-47.0,-1.49317300737
4,122,30.1597282369,-47.0,-1.29390328707
5,122,30.2496602961,-47.0,-1.11070476435
6,122,30.3395923554,-47.0,-0.974536616472
7,122,30.4295244146,-47.0,-0.91737613639
8,122,30.5194564738,-47.0,-0.934538599306
9,122,30.609388533,-47.0,-0.983720220258
10,122,30.6993205923,-47.0,-1.02177562995
11,122,30.7892526515,-47.0,-1.00555945893
12,122,30.8791847107,-47.0,-0.892681317119
13,122,30.96911677,-47.0,-0.675256152824
14,122,31.0590488292,-47.0,-0.388151381257
15,122,31.1489808884,-47.0,-0.0682051577241
16,122,31.2389129476,-47.0,0.247744362281
17,122,31.3288450069,-47.0,0.522859023534
18,122,31.4187770661,-47.0,0.741062337072
19,122,31.5,-47.0,0.91444113441
0,122,29.8,-48.0,-1.85479560137
1,122,29.8899320592,-48.0,-1.77836228569
2,122,29.9798641185,-48.0,-1.64435442587
3,122,30.0697961777,-48.0,-1.46609126521
4,122,30.1597282369,-48.0,-1.27293660898
5,122,30.2496602961,-48.0,-1.09425426258
6,122,30.3395923554,-48.0,-0.959408031291
7,122,30.4295244146,-48.0,-0.898432014136
8,122,30.5194564738,-48.0,-0.906513141112
9,122,30.609388533,-48.0,-0.944147520278
10,122,30.6993205923,-48.0,-0.971070343184
11,122,30.7892526515,-48.0,-0.947016801273
12,122,30.8791847107,-48.0,-0.832188385913
13,122,30.96911677,-48.0,-0.615959813484
14,122,31.0590488292,-48.0,-0.332492298308
15,122,31.1489808884,-48.0,-0.0196328521066
16,122,31.2389129476,-48.0,0.284771513207
17,122,31.3288450069,-48.0,0.542873785967
18,122,31.4187770661,-48.0,0.73524727071
19,122,31.5,-48.0,0.875917702695
0,122,29.8,-49.0,-1.81365990104
1,122,29.8899320592,-49.0,-1.73962802654
2,122,29.9798641185,-49.0,-1.61000501895
3,122,30.0697961777,-49.0,-1.43765096859
4,122,30.1597282369,-49.0,-1.25040287551
5,122,30.2496602961,-49.0,-1.07609773984
6,122,30.3395923554,-49.0,-0.942572561609
7,122,30.4295244146,-49.0,-0.877981034055
8,122,30.5194564738,-49.0,-0.877361309501
9,122,30.609388533,-49.0,-0.903932558012
10,122,30.6993205923,-49.0,-0.920232851597
11,122,30.7892526515,-49.0,-0.888800262197
12,122,30.8791847107,-49.0,-0.772363944536
13,122,30.96911677,-49.0,-0.557710115342
14,122,31.0590488292,-49.0,-0.278274191633
15,122,31.1489808884,-49.0,0.0271978053753
16,122,31.2389129476,-49.0,0.319959854281
17,122,31.3288450069,-49.0,0.561265933906
18,122,31.4187770661,-49.0,0.728509733618
19,122,31.5,-49.0,0.837549926058
0,122,29.8,-50.0,-1.77158581931
1,122,29.8899320592,-50.0,-1.69990790695
2,122,29.9798641185,-50.0,-1.5745231566
3,122,30.0697961777,-50.0,-1.40786511507
4,122,30.1597282369,-50.0,-1.22630975776
5,122,30.2496602961,-50.0,-1.05623306019
6,122,30.3395923554,-50.0,-0.924010997739
7,122,30.4295244146,-50.0,-0.855977561949
8,122,30.5194564738,-50.0,-0.847003110102
9,122,30.609388533,-50.0,-0.86295518457
10,122,30.6993205923,-50.0,-0.869099174254
11,122,30.7892526515,-50.0,-0.830700468021
12,122,30.8791847107,-50.0,-0.712952336898
13,122,30.96911677,-50.0,-0.500185303716
14,122,31.0590488292,-50.0,-0.225097268937
15,122,31.1489808884,-50.0,0.0727578854286
16,122,31.2389129476,-50.0,0.353826277185
17,122,31.3288450069,-50.0,0.578554024338
18,122,31.4187770661,-50.0,0.721303011187
19,122,31.5,-50.0,0.799674887596
0,122,29.8,-51.0,-1.72918032721
1,122,29.8899320592,-51.0,-1.65978787362
2,122,29.9798641185,-51.0,-1.53852925375
3,122,30.0697961777,-51.0,-1.37742480489
4,122,30.1597282369,-51.0,-1.20142098273
5,122,30.2496602961,-51.0,-1.03546424302
6,122,30.3395923554,-51.0,-0.904501041429
7,122,30.4295244146,-51.0,-0.833073190173
8,122,30.5194564738,-51.0,-0.815872201492
9,122,30.609388533,-51.0,-0.821381473905
10,122,30.6993205923,-51.0,-0.817560974406
11,122,30.7892526515,-51.0,-0.772370669992
12,122,30.8791847107,-51.0,-0.65344296532
13,122,30.96911677,-51.0,-0.442745186517
14,122,31.0590488292,-51.0,-0.172215285831
15,122,31.1489808884,-51.0,0.117861600651
16,122,31.2389129476,-51.0,0.387200336656
17,122,31.3288450069,-51.0,0.595515786097
18,122,31.4187770661,-51.0,0.714248812733
19,122,31.5,-51.0,0.762667514799
0,122,29.8,-52.0,-1.6869320378
1,122,29.8899320592,-52.0,-1.6197653391
2,122,29.9798641185,-52.0,-1.50255230965
3,122,30.0697961777,-52.0,-1.34690583852
4,122,30.1597282369,-52.0,-1.17636380751
5,122,30.2496602961,-52.0,-1.01446409849
6,122,30.3395923554,-52.0,-0.884744593253
7,122,30.4295244146,-52.0,-0.809976606
8,122,30.5194564738,-52.0,-0.784669692773
9,122,30.609388533,-52.0,-0.779894389182
10,122,30.6993205923,-52.0,-0.766275945986
11,122,30.7892526515,-52.0,-0.714439613976
12,122,30.8791847107,-52.0,-0.594434525707
13,122,30.96911677,-52.0,-0.385946869985
14,122,31.0590488292,-52.0,-0.120134929781
15,122,31.1489808884,-52.0,0.162052701909
16,122,31.2389129476,-52.0,0.419667431898
17,122,31.3288450069,-52.0,0.611760667168
18,122,31.4187770661,-52.0,0.706956713809
19,122,31.5,-52.0,0.726120848682
0,122,29.8,-53.0,-1.64507671172
1,122,29.8899320592,-53.0,-1.58008004762
2,122,29.9798641185,-53.0,-1.46682992638
3,122,30.0697961777,-53.0,-1.31653553699
4,122,30.1597282369,-53.0,-1.15135459657
5,122,30.2496602961,-53.0,-0.993444822376
6,122,30.3395923554,-53.0,-0.864963931525
7,122,30.4295244146,-53.0,-0.786939696633
8,122,30.5194564738,-53.0,-0.753692430308
9,122,30.609388533,-53.0,-0.738845995971
10,122,30.6993205923,-53.0,-0.715656648053
11,122,30.7892526515,-53.0,-0.657380641055
12,122,30.8791847107,-53.0,-0.536458897929
13,122,30.96911677,-53.0,-0.330410065895
14,122,31.0590488292,-53.0,-0.0695809586671
15,122,31.1489808884,-53.0,0.204514364607
16,122,31.2389129476,-53.0,0.450361844593
17,122,31.3288450069,-53.0,0.626447422102
18,122,31.4187770661,-53.0,0.698725279271
19,122,31.5,-53.0,0.689562844491
0,122,29.8,-54.0,-1.60304889513
1,122,29.8899320592,-54.0,-1.54015615299
2,122,29.9798641185,-54.0,-1.43072432557
3,122,30.0697961777,-54.0,-1.285580778
4,122,30.1597282369,-54.0,-1.12556358842
5,122,30.2496602961,-54.0,-0.971510835034
6,122,30.3395923554,-54.0,-0.844260595961
7,122,30.4295244146,-54.0,-0.763153318837
8,122,30.5194564738,-54.0,-0.722303027902
9,122,30.609388533,-54.0,-0.697817431605
10,122,30.6993205923,-54.0,-0.665513455499
11,122,30.7892526515,-54.0,-0.601208025234
12,122,30.8791847107,-54.0,-0.479676310383
13,122,30.96911677,-54.0,-0.27641502074
14,122,31.0590488292,-54.0,-0.0209376751403
15,122,31.1489808884,-54.0,0.244784389575
16,122,31.2389129476,-54.0,0.478779836386
17,122,31.3288450069,-54.0,0.63907732839
18,122,31.4187770661,-54.0,0.689129162566
19,122,31.5,-54.0,0.652701061215
0,122,29.8,-55.0,-1.56045004995
1,122,29.8899320592,-55.0,-1.49963742531
2,122,29.9798641185,-55.0,-1.39390350177
3,122,30.0697961777,-55.0,-1.25372319344
4,122,30.1597282369,-55.0,-1.09867928833
5,122,30.2496602961,-55.0,-0.948354574511
6,122,30.3395923554,-55.0,-0.822331839953
7,122,30.4295244146,-55.0,-0.738321219374
8,122,30.5194564738,-55.0,-0.690208877264
9,122,30.609388533,-55.0,-0.656518278986
10,122,30.6993205923,-55.0,-0.615558377647
11,122,30.7892526515,-55.0,-0.545638126481
12,122,30.8791847107,-55.0,-0.423811148618
13,122,30.96911677,-55.0,-0.223699380761
14,122,31.0590488292,-55.0,0.0260407649808
15,122,31.1489808884,-55.0,0.283091633369
16,122,31.2389129476,-55.0,0.505135568988
17,122,31.3288450069,-55.0,0.649854916523
18,122,31.4187770661,-55.0,0.678369055293
19,122,31.5,-55.0,0.615735393043
0,122,29.8,-56.0,-1.51696962635
1,122,29.8899320592,-56.0,-1.45818577601
2,122,29.9798641185,-56.0,-1.35601114561
3,122,30.0697961777,-56.0,-1.22059535936
4,122,30.1597282369,-56.0,-1.07032746808
5,122,30.2496602961,-56.0,-0.923596522706
